MANDT,QMNUM,FENUM,COUNTER,QMNUM_Z2,DELIVERPLAN,ACTUALCOMMITDATE,LASTCOMMITDATE,DELIVERPLANHIST,RECOMMITEDHIST,REMARKSRS,TIMESTAMPRS,REMARKSOC,TIMESTAMPOC,REMARKSVM,TIMESTAMPVM,REMARKSSPM,TIMESTAMPSPM,REMARKSPUR,TIMESTAMPPUR,REMARKSLOG,TIMESTAMPLOG,GSIREMARKS,CHANGES,STATUS,PRIORITY,AEDAT,AEUHR,AENAM
100,000313626031,2,1,001001291431,,,,,,,,,,Cloturer : Piece Bonne,12-07-2024,Changement de FH,05-12-2024,MMO,12-06-2024,Changement de diametre des antennes FH,12-06-2024,Changement de diametre des antennes FH/Cloturer : Piece Bonne/Changement de FH/MMO,,5M,,11-07-2024,01:25:11,NHS_BATCH
100,000313626799,1,1,001001294137,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626949,1,1,001001286196,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626968,1,1,001001289541,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626969,1,1,001001289539,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626970,1,1,001001289553,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626971,1,1,001001289547,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626972,1,1,001001289551,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626973,1,1,001001289540,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626974,1,1,001001289548,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626976,1,1,001001288432,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626977,1,1,001001288430,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626978,1,1,001001293775,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626979,1,1,001001293323,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626980,1,1,001001293780,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626981,1,1,001001293782,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626982,1,1,001001293784,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626983,1,1,001001293324,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626984,1,1,001001293779,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626985,1,1,001001293773,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626986,1,1,001001293777,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626987,1,1,001001293785,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626988,1,1,001001293772,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626989,1,1,001001289546,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626990,1,1,001001293322,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626991,1,1,001001293321,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626992,1,1,001001295806,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626993,1,1,001001295802,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626994,1,1,001001295799,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626995,1,1,001001295808,,,,,,TD development,16-07-2024,,,,,,,,,,,TD development,,3,,16-07-2024,17:30:22,SAPPIRFC
100,000313626996,1,1,001001293330,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626997,1,1,001001293329,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626998,1,1,001001288436,,,,,,,,,,,,,,,,,,,,,,,,
100,000313626999,1,1,001001288428,,,,,,,,,,,,,,,,,,,,,,,,
100,000313627000,1,1,001001288426,,,,,,,,,,,,,,,,,,,,,,,,
100,000313627002,1,1,001001289555,,,,,,,,,,,,,,,,,,,,,,,,
100,000313627003,1,1,001001289554,,,,,,,,,,,,,,,,,,,,,,,,
100,000313627004,1,1,001001289550,,,,,,,,,,,,,,,,,,,,,,,,
100,000313627005,1,1,001001289556,,,,,,,,,,,,,,,,,,,,,,,,
100,000313627009,1,1,001001293327,,,,,,,,,,,,,,,,,,,,,,,,
100,000313627010,1,1,001001293328,,,,,,,,,,,,,,,,,,,,,,,,
100,000313627025,1,1,001001297725,,,,,,,,,,Cloturer : Shields (Refus RMA),27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,12-06-2024,l'amenageur remonte un dysfonctionnement de la carte radio Huawei UMPTG2,12-06-2024,l'amenageur remonte un dysfonctionnement de la carte radio Huawei UMPTG2/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,23-08-2024,01:17:32,NHS_BATCH
100,000313627115,1,1,001001334254,,,,,,,,,,Cloturer : Piece Bonne,23-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,12-06-2024,Probleme de ROS sur l'antenne radio Huawei HUA 065X A104518R1v07XXXXXXXXXX,12-06-2024,Probleme de ROS sur l'antenne radio Huawei HUA 065X A104518R1v07XXXXXXXXXX/Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,22-10-2024,02:15:01,NHS_BATCH
100,000313627213,1,1,001001289549,,,,,,,,,,,,,,,,,,,,,,,,
100,000313627214,1,1,001001289542,,,,,,,,,,,,,,,,,,,,,,,,
100,000313627944,1,1,001001287161,,,,,,Entwicklung TD 04.02.25/Test design;Entwicklung nötig/26.6.2,04-02-2025,,,,,,,,,,,Entwicklung TD 04.02.25/Test design;Entwicklung nötig/26.6.2,,5,,04-02-2025,11:19:42,NHS000440
100,000313627960,1,1,001001294021,,,,,,,,,,,,,,,,,,,,,,,,
100,000313628035,1,1,001001294010,,,,,,,,,,,,,,,,,,,,,,,,
100,000313628063,1,1,001001299762,,,,,,,,,,Cloturer : Piece Bonne,29-07-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de lien FH vers lien FH RTN380AX,13-06-2024,Changement de lien FH vers lien FH RTN380AX/Cloturer : Piece Bonne/Changement de FH/BYTEL,,5M,,27-07-2024,00:41:32,NHS_BATCH
100,000313628063,2,1,001001299763,,,,,,,,,,Cloturer : Piece Bonne,02-08-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de lien FH vers lien FH RTN380AX,13-06-2024,Changement de lien FH vers lien FH RTN380AX/Cloturer : Piece Bonne/Changement de FH/BYTEL,,5M,,30-07-2024,01:10:56,NHS_BATCH
100,000313628063,3,1,001001291432,,,,,,,,,,Cloturer : Piece Bonne,12-07-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de lien FH vers lien FH RTN380AX,13-06-2024,Changement de lien FH vers lien FH RTN380AX/Cloturer : Piece Bonne/Changement de FH/BYTEL,,5M,,11-07-2024,01:25:11,NHS_BATCH
100,000313628063,4,1,001001291433,,,,,,,,,,Cloturer : Piece Bonne,12-07-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de lien FH vers lien FH RTN380AX,13-06-2024,Changement de lien FH vers lien FH RTN380AX/Cloturer : Piece Bonne/Changement de FH/BYTEL,,5M,,11-07-2024,01:25:11,NHS_BATCH
100,000313628063,5,1,001001299764,,,,,,,,,,Cloturer : Echange Standard,23-10-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de lien FH vers lien FH RTN380AX,13-06-2024,Changement de lien FH vers lien FH RTN380AX/Cloturer : Echange Standard/Changement de FH/BYTEL,,5M,,22-10-2024,02:15:01,NHS_BATCH
100,000313628063,6,1,001001299765,,,,,,,,,,Cloturer : Echange Standard,23-10-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de lien FH vers lien FH RTN380AX,13-06-2024,Changement de lien FH vers lien FH RTN380AX/Cloturer : Echange Standard/Changement de FH/BYTEL,,5M,,22-10-2024,02:15:01,NHS_BATCH
100,000313628092,1,1,001001294012,,,,,,,,,,,,,,,,,,,,,,,,
100,000313628149,1,1,001001294018,,,,,,,,,,,,,,,,,,,,,,,,
100,000313628159,2,1,001001286232,,,,,,Übergabe an Versand 30.07.24/Router defekt/Inhalt Notfallkoffer wird nicht/repariert;Anfrage bei OPM/Straughn 24.6.,30-07-2024,,,,,,,,,,,Übergabe an Versand 30.07.24/Router defekt/Inhalt Notfallkoffer wird nicht/repariert;Anfrage bei OPM/Straughn 24.6.,,5,,30-07-2024,11:57:08,NHS000440
100,000313628343,1,1,001001294016,,,,,,,,,,,,,,,,,,,,,,,,
100,000313628409,1,1,001001294015,,,,,,,,,,,,,,,,,,,,,,,,
100,000313628605,1,1,001001300348,,,,,,,,,,Cloturer : Piece Bonne,29-07-2024,Probleme fonctionnel,30-07-2024,Fournisseur,13-06-2024,Probleme de liaison entre l'IDU et l'ODU remonte par l'amenageur,13-06-2024,Probleme de liaison entre l'IDU et l'ODU remonte par l'amenageur/Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,27-07-2024,00:41:32,NHS_BATCH
100,000313628608,1,1,001001297047,,,,,,,,,,Cloturer : Shields (Refus RMA),27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,13-06-2024,Carte radio remonte H.S par l'amenageur,13-06-2024,Carte radio remonte H.S par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,09-08-2024,09:28:09,NHS_BATCH
100,000313628608,2,1,001001297048,,,,,,,,,,Cloturer : Shields (Refus RMA),27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,13-06-2024,Carte radio remonte H.S par l'amenageur,13-06-2024,Carte radio remonte H.S par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,09-08-2024,09:28:09,NHS_BATCH
100,000313628617,1,1,,,,,,,,,,,,,,,,,,,,,,,13-06-2024,15:10:57,NHSFRLOG1
100,000313628985,1,1,001001334255,,,,,,,,CTDI : Codage antennaire necessaire,18-06-2024,Cloturer : Shields (COMSCOPE),12-11-2024,Probleme fonctionnel,30-07-2024,Fournisseur,14-06-2024,Genere une alarme/Presence de pim,14-06-2024,Genere une alarme/Presence de pim/Cloturer : Shields (COMSCOPE)/Probleme fonctionnel/Fournisseur,,5M,,31-10-2024,01:56:57,NHS_BATCH
100,000313629574,1,1,001001317807,,,,,,,,,,Cloturer : Piece Bonne,13-09-2024,Probleme fonctionnel,30-07-2024,Fournisseur,14-06-2024,Genere une alarme,14-06-2024,Genere une alarme/Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,14-09-2024,01:09:24,NHS_BATCH
100,000313629912,1,1,001001289580,,,,,,,,,,,,,,,,,,,,,,,,
100,000313629984,1,1,001001291633,,,,,,,,,,,,,,,,,,,,,,,,
100,000313630014,1,1,001001291142,,,,,,,,,,,,,,,,,,,,,,,,
100,000313630032,1,1,001001288923,,,,,,,,,,,,,,,,,,,,,,,,
100,000313630947,1,1,001001300349,,,,,,,,,,Cloturer : Shields (Refus RMA),27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,17-06-2024,ODU Huawei 23 Ghz remonte H.S par l'amenageur,18-06-2024,ODU Huawei 23 Ghz remonte H.S par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,23-08-2024,01:17:32,NHS_BATCH
100,000313631202,2,1,001001306378,,,,,,Supply request 25.6.25,25-06-2025,Z25-00700,08-08-2024,,,,,,,,,Supply request 25.6.25,,,,25-06-2025,15:33:45,NHS050084
100,000313631348,1,1,001001290408,,,,,,,,,,,,,,,,,,,,,,,,
100,000313631359,1,1,001001292981,,,,,,,,,,,,,,,,,,,,,,,,
100,000313631368,1,1,001001291641,,,,,,,,,,,,,,,,,,,,,,,,
100,000313631387,1,1,001001317808,,,,,,,,,,Cloturer : Shields (Refus RMA),25-09-2024,Probleme fonctionnel,30-07-2024,Fournisseur,17-06-2024,Dysfonctionnement de la carte radio Huawei remonte par l'amenageur,17-06-2024,Dysfonctionnement de la carte radio Huawei remonte par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,20-09-2024,01:54:03,NHS_BATCH
100,000313631522,1,1,001001291130,,,,,,,,,,,,,,,,,,,,,,,,
100,000313631556,1,1,001001291167,,,,,,,,,,,,,,,,,,,,,,,,
100,000313631579,1,1,001001293045,,,,,,,,,,,,,,,,,,,,,,,,
100,000313631595,1,1,001001289579,,,,,,,,,,,,,,,,,,,,,,,,
100,000313631625,1,1,001001292436,,,,,,,,,,,,,,,,,,,,,,,,
100,000313631678,1,1,001001305289,,,,,,,,Retard : Adresse de livraison mal renseignee par l'amenageur lors de lademande d'echange,12-07-2024,Cloturer : Echange Standard,27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,17-06-2024,Carte radio ericsson RP6651 remonte H.S lors de l'IMES,17-06-2024,Carte radio ericsson RP6651 remonte H.S lors de l'IMES/Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,24-08-2024,01:23:06,NHS_BATCH
100,000313631750,1,1,001001293990,,,,,,,,,,,,,,,,,,,,,,,,
100,000313631875,1,1,001001286869,,,,,,,,4514326716/465,25-09-2024,LOTE_295,26-06-2024,,,,,,,LOTE_295,,,,25-09-2024,12:36:40,NHSESLO01
100,000313631877,1,1,001001294138,,,,,,,,4514338743/465,10-10-2024,LOTE_300,15-07-2024,,,,,,,LOTE_300,,,,10-10-2024,08:37:52,NHSESLO01
100,000313631881,1,1,001001284427,,,,,,,,4514326708/465,13-08-2024,LOTE_294,20-06-2024,,,,,,,LOTE_294,,,,13-08-2024,13:46:12,NHSESLO01
100,000313631882,1,1,001001284437,,,,,,,,4514326708/465,13-08-2024,LOTE_294,20-06-2024,,,,,,,LOTE_294,,,,13-08-2024,13:46:12,NHSESLO01
100,000313631884,1,1,001001284431,,,,,,,,4514326708/465,13-08-2024,LOTE_294,20-06-2024,,,,,,,LOTE_294,,,,13-08-2024,13:46:12,NHSESLO01
100,000313631885,1,1,001001284426,,,,,,,,4514326708/465,13-08-2024,LOTE_294,20-06-2024,,,,,,,LOTE_294,,,,13-08-2024,13:46:11,NHSESLO01
100,000313631886,1,1,001001284434,,,,,,,,4514326708/465,13-08-2024,LOTE_294,20-06-2024,,,,,,,LOTE_294,,,,13-08-2024,13:46:12,NHSESLO01
100,000313631887,1,1,001001284430,,,,,,,,4514326708/465,13-08-2024,LOTE_294,20-06-2024,,,,,,,LOTE_294,,,,13-08-2024,13:46:11,NHSESLO01
100,000313631888,1,1,001001285349,,,,,,,,4514326716/465,25-09-2024,LOTE_295,24-06-2024,,,,,,,LOTE_295,,,,25-09-2024,12:36:40,NHSESLO01
100,000313631890,1,1,001001293985,,,,,,,,,,,,,,,,,,,,,,,,
100,000313631902,1,1,001001294008,,,,,,,,,,,,,,,,,,,,,,,,
100,000313631928,1,1,001001284436,,,,,,,,4514326708/465,13-08-2024,LOTE_294,20-06-2024,,,,,,,LOTE_294,,,,13-08-2024,13:46:11,NHSESLO01
100,000313631929,1,1,001001286262,,,,,,,,4514326800/465,16-09-2024,LOTE_295/LOTE_295,16-09-2024,,,,,,,LOTE_295/LOTE_295,,,,16-09-2024,16:23:28,NHSESLO01
100,000313631930,1,1,001001284889,,,,,,,,4514326711/465,16-09-2024,LOTE_294/LOTE_294,16-09-2024,,,,,,,LOTE_294/LOTE_294,,,,16-09-2024,16:23:28,NHSESLO01
100,000313631931,1,1,001001284891,,,,,,,,4514326711/465,16-09-2024,LOTE_294/LOTE_294,16-09-2024,,,,,,,LOTE_294/LOTE_294,,,,16-09-2024,16:23:28,NHSESLO01
100,000313631932,1,1,001001284473,,,,,,,,4514326711/465,16-09-2024,LOTE_294/LOTE_294,16-09-2024,,,,,,,LOTE_294/LOTE_294,,,,16-09-2024,16:23:28,NHSESLO01
100,000313631933,1,1,001001284433,,,,,,,,4514326711/465,16-09-2024,LOTE_294/LOTE_294,16-09-2024,,,,,,,LOTE_294/LOTE_294,,,,16-09-2024,16:23:28,NHSESLO01
100,000313631934,1,1,001001284918,,,,,,,,4514326711/465,16-09-2024,LOTE_294/LOTE_294,16-09-2024,,,,,,,LOTE_294/LOTE_294,,,,16-09-2024,16:23:28,NHSESLO01
100,000313631935,1,1,001001284893,,,,,,,,4514326711/465,16-09-2024,LOTE_294/LOTE_294,16-09-2024,,,,,,,LOTE_294/LOTE_294,,,,16-09-2024,16:23:28,NHSESLO01
100,000313631936,1,1,001001284472,,,,,,,,4514326711/465,16-09-2024,LOTE_294/LOTE_294,16-09-2024,,,,,,,LOTE_294/LOTE_294,,,,16-09-2024,16:23:28,NHSESLO01
100,000313631939,1,1,001001286883,,,,,,,,4514326804/465,25-09-2024,LOTE_296,26-06-2024,,,,,,,LOTE_296,,,,25-09-2024,12:36:40,NHSESLO01
100,000313632026,1,1,001001295640,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632028,1,1,001001284409,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632029,1,1,001001283766,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632030,1,1,001001289170,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632031,1,1,001001295598,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632032,1,1,001001284412,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632033,1,1,001001309421,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632034,1,1,001001284407,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632035,1,1,001001289177,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632036,1,1,001001304659,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632037,1,1,001001295776,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632038,1,1,001001432143,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632039,1,1,001001357305,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632058,1,1,001001293993,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632076,1,1,001001293994,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632115,1,1,001001286296,,,,,,,,4514326800/465,16-09-2024,LOTE_295/LOTE_295,16-09-2024,,,,,,,LOTE_295/LOTE_295,,,,16-09-2024,16:23:29,NHSESLO01
100,000313632116,1,1,001001294284,,,,,,,,,,LOTE_299,15-07-2024,,,,,,,LOTE_299,,,,15-07-2024,12:24:50,NHSROCARI
100,000313632117,1,1,001001294132,,,,,,,,4514338745/465,10-10-2024,LOTE_300,15-07-2024,,,,,,,LOTE_300,,,,10-10-2024,08:37:52,NHSESLO01
100,000313632118,1,1,001001291275,,,,,,,,4514328979/465,28-08-2024,LOTE_298,09-07-2024,,,,,,,LOTE_298,,,,28-08-2024,14:24:52,NHSGEMROJ
100,000313632120,1,1,001001286888,,,,,,,,4514326800/465,16-09-2024,LOTE_295/LOTE_295,16-09-2024,,,,,,,LOTE_295/LOTE_295,,,,16-09-2024,16:23:29,NHSESLO01
100,000313632130,1,1,001001293989,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632134,1,1,001001294001,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632249,1,1,001001284897,,,,,,,,4514326711/465,16-09-2024,LOTE_294/LOTE_294,16-09-2024,,,,,,,LOTE_294/LOTE_294,,,,16-09-2024,16:23:28,NHSESLO01
100,000313632250,1,1,001001284888,,,,,,,,4514326708/465,13-08-2024,LOTE_294,21-06-2024,,,,,,,LOTE_294,,,,13-08-2024,13:46:12,NHSESLO01
100,000313632251,1,1,001001284900,,,,,,,,4514326711/465,16-09-2024,LOTE_294/LOTE_294,16-09-2024,,,,,,,LOTE_294/LOTE_294,,,,16-09-2024,16:23:28,NHSESLO01
100,000313632252,1,1,001001285350,,,,,,,,4514326800/465,16-09-2024,LOTE_295/LOTE_295,16-09-2024,,,,,,,LOTE_295/LOTE_295,,,,16-09-2024,16:23:28,NHSESLO01
100,000313632253,1,1,001001284902,,,,,,,,4514326711/465,16-09-2024,LOTE_294/LOTE_294,16-09-2024,,,,,,,LOTE_294/LOTE_294,,,,16-09-2024,16:23:28,NHSESLO01
100,000313632458,1,1,001001285321,,,,,,,,,,,,,,,,,,,,,,,,
100,000313632942,1,1,001001329925,,,,,,,,,,Cloturer : Piece Bonne,14-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-06-2024,ODU Huawei remonte dysfonctionnel par l'amenageur,19-06-2024,ODU Huawei remonte dysfonctionnel par l'amenageur/Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,11-10-2024,01:45:44,NHS_BATCH
100,000313632942,2,1,001001329926,,,,,,,,,,Cloturer : Piece Bonne,14-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,18-06-2024,ODU Huawei remonte dysfonctionnel par l'amenageur,18-06-2024,ODU Huawei remonte dysfonctionnel par l'amenageur/Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,24-10-2024,02:08:36,NHS_BATCH
100,000313632942,3,1,001001329927,,,,,,,,,,Cloturer : Piece Bonne,14-10-2024,Probleme fonctionnel,30-07-2024,Fournisseur,18-06-2024,IDU Huawei remonte dysfonctionnel par l'amenageur,18-06-2024,IDU Huawei remonte dysfonctionnel par l'amenageur/Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,24-10-2024,02:08:37,NHS_BATCH
100,000313632942,4,1,001001300350,,,,,,,,,,Cloturer : Shields (Refus RMA),27-08-2024,Probleme fonctionnel,30-07-2024,Fournisseur,18-06-2024,Carte radio Huawei remonte dysfonctionnel par l'amenageur,18-06-2024,Carte radio Huawei remonte dysfonctionnel par l'amenageur/Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,23-08-2024,01:17:32,NHS_BATCH
100,000313633002,1,1,001001293997,,,,,,,,,,,,,,,,,,,,,,,,
100,000313633053,1,1,001001294005,,,,,,,,,,,,,,,,,,,,,,,,
100,000313633063,1,1,001001294004,,,,,,,,,,,,,,,,,,,,,,,,
100,000313633108,1,1,001001291122,,,,,,,,,,,,,,,,,,,,,,,,
100,000313633114,1,1,001001296302,,,,,,,,,,,,,,,,,,,,,,,,
100,000313633143,1,1,001001294695,,,,,,,,,,,,,,,,,,,,,,,,
100,000313633151,1,1,001001290644,,,,,,,,,,,,,,,,,,,,,,,,
100,000313633172,1,1,001001292988,,,,,,,,,,,,,,,,,,,,,,,,
100,000313633383,1,1,001001294068,,,,,,,,,,,,,,,,,,,,,,,,
100,000313633425,1,1,001001290645,,,,,,,,,,,,,,,,,,,,,,,,
100,000313633501,1,1,001001294009,,,,,,,,,,,,,,,,,,,,,,,,
100,000313633568,1,1,001001291617,,,,,,,,,,,,,,,,,,,,,,,,
100,000313634615,1,1,001001290121,,,,,,Entwicklung TD 04.02.25/Test design;Entwicklung nötig/4.7.24,04-02-2025,,,,,,,,,,,Entwicklung TD 04.02.25/Test design;Entwicklung nötig/4.7.24,,5,,04-02-2025,11:20:44,NHS000440
100,000313634780,1,1,001001291169,,,,,,,,,,,,,,,,,,,,,,,,
100,000313634824,1,1,001001291176,,,,,,,,,,,,,,,,,,,,,,,,
100,000313634826,1,1,001001294657,,,,,,,,,,,,,,,,,,,,,,,,
100,000313635094,1,1,001001285356,,,,,,,,4514326800/465,16-09-2024,LOTE_295/LOTE_295,16-09-2024,,,,,,,LOTE_295/LOTE_295,,,,16-09-2024,16:23:28,NHSESLO01
100,000313635095,1,1,001001285358,,,,,,,,4514326716/465,25-09-2024,LOTE_295,24-06-2024,,,,,,,LOTE_295,,,,25-09-2024,12:36:40,NHSESLO01
100,000313635096,1,1,001001284904,,,,,,,,4514326711/465,16-09-2024,LOTE_294/LOTE_294,16-09-2024,,,,,,,LOTE_294/LOTE_294,,,,16-09-2024,16:23:28,NHSESLO01
100,000313635150,1,1,001001309561,,,,,,,,,,,,,,,,,,,,,,,,
100,000313635216,1,1,001001285351,,,,,,,,4514326716/465,25-09-2024,LOTE_295,24-06-2024,,,,,,,LOTE_295,,,,25-09-2024,12:36:40,NHSESLO01
100,000313635287,1,1,001001286294,,,,,,,,4514326716/465,25-09-2024,LOTE_295,25-06-2024,,,,,,,LOTE_295,,,,25-09-2024,12:36:40,NHSESLO01
100,000313635288,1,1,001001285355,,,,,,,,4514326716/465,25-09-2024,LOTE_295,24-06-2024,,,,,,,LOTE_295,,,,25-09-2024,12:36:40,NHSESLO01
100,000313635290,1,1,001001285353,,,,,,,,4514326800/465,16-09-2024,LOTE_295/LOTE_295,16-09-2024,,,,,,,LOTE_295/LOTE_295,,,,16-09-2024,16:23:28,NHSESLO01
100,000313635291,1,1,001001294280,,,,,,,,,,LOTE_299,15-07-2024,,,,,,,LOTE_299,,,,15-07-2024,12:24:50,NHSROCARI
100,000313635292,1,1,001001289452,,,,,,,,4514326804/465,25-09-2024,LOTE_296,03-07-2024,,,,,,,LOTE_296,,,,25-09-2024,12:36:40,NHSESLO01
100,000313635410,1,1,001001334697,,,,,,,,CTDI : Codage antennaire necessaire,19-06-2024,Cloturer : Piece Bonne,23-10-2024,Dommage physique,30-07-2024,MMO,19-06-2024,Antenne endommag#e lors du levage,19-06-2024,Antenne endommag#e lors du levage/Cloturer : Piece Bonne/Dommage physique/MMO,,5M,,22-10-2024,02:15:01,NHS_BATCH
100,000313635589,1,1,001001297737,,,,,,,,,,,,,,,,,,,,,,,,
100,000313635606,1,1,001001293211,,,,,,,,,,,,,,,,,,,,,,,,
100,000313635624,1,1,001001292958,,,,,,,,,,,,,,,,,,,,,,,,
100,000313636133,1,1,001001296364,,,,,,,,,,,,,,,,,,,,,,,,
100,000313636624,1,1,001001303191,,,,,,,,,,Cloturer : Echange Standard,25-09-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de FH suite a refus ARCEP,20-06-2024,Changement de FH suite a refus ARCEP/Cloturer : Echange Standard/Changement de FH/BYTEL,,5M,,01-08-2024,15:03:28,NHSFRSPM13
100,000313636624,2,1,001001303192,,,,,,,,,,Cloturer : Echange Standard,07-10-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de FH suite a refus ARCEP,20-06-2024,Changement de FH suite a refus ARCEP/Cloturer : Echange Standard/Changement de FH/BYTEL,,5M,,20-09-2024,01:54:03,NHS_BATCH
100,000313636624,3,1,001001303193,,,,,,,,CTDI : Rupture reference HUA UHP M 23 GHz 5D DP 060CM C4 INT (186035122),20-06-2024,Cloturer : Piece Bonne,02-08-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de FH suite a refus ARCEP,20-06-2024,Changement de FH suite a refus ARCEP/Cloturer : Piece Bonne/Changement de FH/BYTEL,,5M,,01-08-2024,15:03:28,NHSFRSPM13
100,000313636624,4,1,001001303194,,,,,,,,CTDI : Rupture reference HUA UHP M 23 GHz 5D DP 060CM C4 INT (186035122),20-06-2024,Cloturer : Shields (Article monte),27-08-2024,Changement de FH,01-08-2024,BYTEL,05-12-2024,Changement de FH suite a refus ARCEP,20-06-2024,Changement de FH suite a refus ARCEP/Cloturer : Shields (Article monte)/Changement de FH/BYTEL,,5M,,09-08-2024,09:28:09,NHS_BATCH
100,000313637085,1,1,001001286257,,,,,,,,4514326800/465,16-09-2024,LOTE_295/LOTE_295,16-09-2024,,,,,,,LOTE_295/LOTE_295,,,,16-09-2024,16:23:28,NHSESLO01
100,000313637086,1,1,001001286259,,,,,,,,4514326716/465,25-09-2024,LOTE_295,25-06-2024,,,,,,,LOTE_295,,,,25-09-2024,12:36:40,NHSESLO01
100,000313637087,1,1,001001286307,,,,,,,,4514326716/465,25-09-2024,LOTE_295,25-06-2024,,,,,,,LOTE_295,,,,25-09-2024,12:36:40,NHSESLO01
100,000313637093,1,1,001001286308,,,,,,,,4514326800/465,16-09-2024,LOTE_295/LOTE_295,16-09-2024,,,,,,,LOTE_295/LOTE_295,,,,16-09-2024,16:23:28,NHSESLO01
100,000313637094,1,1,001001286310,,,,,,,,4514326800/465,16-09-2024,LOTE_295/LOTE_295,16-09-2024,,,,,,,LOTE_295/LOTE_295,,,,16-09-2024,16:23:28,NHSESLO01
